round,rank,shpNm,sido,sigungu,addr,autoManual,lat,lot,ltShpId
1210,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),수동,37.482063,127.015788,51100000
1210,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),수동,37.482063,127.015788,51100000
1210,1,용꿈돼지꿈,서울,마포구,서울 마포구 마포대로 112-5,자동,37.54482,126.95225,11190077
1210,1,소망복권,서울,구로구,서울 구로구 경인로35길 83 1층 101호(고척동),수동,37.500151,126.852353,11141157
1210,1,행운식품,서울,관악구,서울 관악구 신원로3길 21,자동,37.481877,126.92718,11120016
1210,1,부일카서비스,부산,동구,부산 동구 자성로133번길 35,자동,35.140055,129.06305,12600054
1210,1,미라클,인천,서구,인천 서구 심곡로49번길 2 1층,수동,37.542336,126.67531,12840181
1210,1,베스토아(용전2호),대전,동구,대전 동구 동서대로 1689 복합터미널서관 1층 59호,자동,36.350311,127.43671,13090030
1210,1,행복충전소,경기,평택시,경기 평택시 탄현로 332-2,수동,37.081804,127.05641,14100251
1210,1,탄현대박로또복권,경기,파주시,경기 파주시 방촌로 661 1층상가 좌측,자동,37.803292,126.71826,14141584
1210,1,다니엘사,경기,안산시 단원구,경기 안산시 단원구 원선1로 38 101호,수동,37.32648,126.80352,14100745
1210,1,다니엘사,경기,안산시 단원구,경기 안산시 단원구 원선1로 38 101호,수동,37.32648,126.80352,14100745
1210,1,공원슈퍼,경기,수원시 장안구,경기 수원시 장안구 팔달로 255 1층(영화동),자동,37.288826,127.01293,14100336
1210,1,로또명당,경기,남양주시,경기 남양주시 금강로 1557 104호,반자동,37.729759,127.19298,14141732
1210,1,신의 축복,경기,남양주시,경기 남양주시 사릉로34번길 24 (금곡동) 7호,자동,37.63618,127.21106,14141165
1210,1,리맥스복권방,경기,구리시,경기 구리시 경춘로 239 리맥스프라자 앞 가판대(인창동 676-1),수동,37.601614,127.14162,14142015
1210,1,로또명당 일산점,경기,고양시 일산서구,경기 고양시 일산서구 일중로15번길 86 101호,자동,37.682958,126.77015,14141954
1210,1,천하명당복권방,충남,홍성군,충남 홍성군 조양로 180,자동,36.60073,126.66948,14400013
1210,1,대광복권판매점,전남,강진군,전남 강진군 중앙로 83 1층,자동,34.63793,126.76663,14640091
1210,1,왕대박복권방,경북,문경시,경북 문경시 중앙로 15,수동,36.588101,128.19294,14790020
1210,1,로또플렉스 시티세븐점,경남,창원시 성산구,경남 창원시 성산구 원이대로 320 1층 S-108호(더시티세븐),자동,35.240393,128.65399,14840658
1210,1,드림복권,경남,김해시,경남 김해시 장유로 184 엠파이어상가일관 101호,자동,35.206774,128.80586,14840072
1211,1,쌍둥이네복권방,서울,중구,서울 중구 청파로 451-1 1층,자동,37.559626,126.96808,11140720
1211,1,그린슈퍼,서울,동대문구,서울 동대문구 왕산로 138,자동,37.578037,127.03868,11100531
1211,1,복드림 복권방,부산,북구,부산 북구 기찰로 155 (덕천동),자동,35.214527,129.02157,12640426
1211,1,오천억복권방,광주,서구,광주 서구 상무대로 1087,자동,35.152922,126.88072,12900033
1211,1,현대마트점,광주,서구,광주 서구 상무대로 871 1층(쌍촌동),자동,35.150517,126.85729,12940120
1211,1,8888로또,대전,서구,대전 서구 월평북로 77,자동,36.362462,127.37688,13040144
1211,1,화랑로또판매점,경기,화성시,경기 화성시 푸른들판로 660,자동,37.167465,126.89569,14130185
1211,1,씨유용인청덕중앙점,경기,용인시 기흥구,경기 용인시 기흥구 구성3로28번길 12 101호,자동,37.294606,127.15176,14142269
1211,1,홈런1등로또,경기,수원시 장안구,경기 수원시 장안구 송원로 13 1층(송죽동),자동,37.297137,127.00529,14142571
1211,1,영유통(로또복권),전북,군산시,전북 군산시 미룡로 45,자동,35.943976,126.68987,14590017
1211,1,영유통(로또복권),전북,군산시,전북 군산시 미룡로 45,자동,35.943976,126.68987,14590017
1211,1,나눔로또편의점,전남,광양시,전남 광양시 공영로 90,자동,34.935658,127.69904,14600079
1211,1,나나 복권판매소,경남,양산시,경남 양산시 상북중앙로 319 복권판매점,수동,35.412179,129.05911,14830045
1211,1,대우 행복 복권,경남,거제시,경남 거제시 장승포로 11 1층,자동,34.867872,128.72534,14840504
1212,1,묵동식품,서울,중랑구,서울 중랑구 동일로 919,자동,37.61247,127.07706,11100558
1212,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),수동,37.482063,127.015788,51100000
1212,1,지원물산,서울,노원구,서울 노원구 공릉로 108,자동,37.619831,127.07812,11101357
1212,1,모라행운로또,부산,사상구,부산 사상구 백양대로 924 상가 2동 102호,자동,35.188652,128.9913,12640060
1212,1,동해마트,부산,동래구,부산 동래구 사직북로57번길 58 애니타임 내,자동,35.197394,129.0588,12690002
1212,1,로또복권방,인천,부평구,인천 부평구 광장로 16 지하 2층 223호,자동,37.490189,126.72275,12810060
1212,1,대전하이퍼,대전,중구,대전 중구 보문산로 76,자동,36.305223,127.38881,13000073
1212,1,씨유 파주신촌점,경기,파주시,경기 파주시 소라지로 79-3,자동,37.797233,126.78968,14141586
1212,1,로또N삭스,경기,의정부시,경기 의정부시 오목로205번길 39 골든프라자101호,자동,37.745487,127.09647,14100758
1212,1,노다지복권방,경기,시흥시,경기 시흥시 복지로 103-1 1층상가,자동,37.448231,126.79207,14100023
1212,1,행운복권,경기,군포시,경기 군포시 대야1로 3 1동,자동,37.32652,126.91895,14140163
1212,1,복권전문점(고흥),전남,고흥군,전남 고흥군 고흥로 1740-2 복권전문점,자동,34.607377,127.28457,14690012
1213,1,묵동식품,서울,중랑구,서울 중랑구 동일로 919,자동,37.61247,127.07706,11100558
1213,1,월드24시,서울,은평구,서울 은평구 통일로 855-15,자동,37.619245,126.91978,11100434
1213,1,예지행복,서울,양천구,서울 양천구 월정로 59 가동 101호,자동,37.524852,126.84131,11140652
1213,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),자동,37.482063,127.015788,51100000
1213,1,믿음복권방,서울,서대문구,서울 서대문구 가좌로4길 32 1층,자동,37.585696,126.92486,11141268
1213,1,화신상사,부산,동래구,부산 동래구 삼성대길 48,자동,35.20508,129.08173,12600074
1213,1,메트로센터점,대구,중구,대구 중구 달구벌대로 지하 2100 메트로센터C412호,자동,35.865008,128.59372,12700323
1213,1,럭키로또,대구,수성구,대구 수성구 수성로 127 1층 (상동),자동,35.836869,128.61162,12740311
1213,1,제일슈퍼,인천,연수구,인천 연수구 앵고개로 242 제일상가112호,자동,37.408648,126.67081,12800114
1213,1,복권백화점,경기,파주시,경기 파주시 평화로 70,자동,37.763647,126.76994,14100195
1213,1,즉석복권방,경기,수원시 영통구,경기 수원시 영통구 산남로 2,자동,37.263879,127.04716,14190006
1213,1,골드러시,경기,성남시 중원구,경기 성남시 중원구 도촌로7번길 4-2 102호,자동,37.414916,127.150207,14142529
1213,1,드림 복권판매점,경기,부천시,경기 부천시 계남로 297 1층 102호,자동,37.504391,126.78129,14140676
1213,1,다복복권,충북,진천군,충북 진천군 덕금로 792 1층 (세븐일레븐내),수동,36.911865,127.50573,14340158
1213,1,팡팡복권방,전북,익산시,전북 익산시 인북로 99,자동,35.93793,126.95262,14500119
1213,1,돈나무 복권,전북,군산시,전북 군산시 공단대로 612,수동,35.973173,126.68029,14500057
1213,1,별별마트,경북,성주군,경북 성주군 성주로 4190 1층 복권방,수동,35.881069,128.37091,14740274
1213,1,만물가게,제주,제주시,제주 제주시 신성로10길 3,자동,33.496454,126.52991,14910026
1214,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),수동,37.482063,127.015788,51100000
1214,1,해인복권,서울,도봉구,서울 도봉구 도당로9길 63 나동 1층,자동,37.662682,127.03108,11141664
1214,1,행운 로또복권,부산,해운대구,부산 해운대구 좌동로 107-10,수동,35.173554,129.17666,12640218
1214,1,왕대박,부산,동래구,부산 동래구 여고로113번길 59-4,자동,35.201071,129.07409,12600077
1214,1,알리바이,광주,광산구,광주 광산구 수등로 253 1층 알리바이,수동,35.185381,126.83665,12900150
1214,1,알리바이,광주,광산구,광주 광산구 수등로 253 1층 알리바이,수동,35.185381,126.83665,12900150
1214,1,희망복권,경기,평택시,경기 평택시 만세로 1776 성경마트 동일건물,수동,37.009535,127.10745,14141599
1214,1,수원역로또맛집,경기,수원시 팔달구,경기 수원시 팔달구 덕영대로 907 1층 6호(매산로1가),자동,37.267674,127.0005,14141321
1214,1,명품복권방,전남,목포시,전남 목포시 섶나루길 122 상가 123호,자동,34.810541,126.418938,14690016
1214,1,복권파는집,경남,창원시 마산회원구,경남 창원시 마산회원구 3·15대로 765,자동,35.240204,128.58362,14800094
1214,1,터미널복권판매점,경남,창원시 마산회원구,경남 창원시 마산회원구 3·15대로 756 1층 102호(마산시외버스터미널),자동,35.239157,128.58353,14840350
1214,1,양산노다지복권방,경남,양산시,경남 양산시 북안남2길 52 복권판매점,자동,35.348241,129.03774,14800010
1215,1,크린토피아/최강로또,서울,은평구,서울 은평구 갈현로11길 16 1층,자동,37.605474,126.90866,11141485
1215,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),자동,37.482063,127.015788,51100000
1215,1,국물이시원해,부산,금정구,부산 금정구 금강로335번길 17 복권판매점,자동,35.237798,129.08553,12640237
1215,1,오천억복권방,광주,서구,광주 서구 상무대로 1087,자동,35.152922,126.88072,12900033
1215,1,차밍플라워 로또,광주,광산구,광주 광산구 풍영로 41 동구빌딩1층,자동,35.175626,126.81157,12910027
1215,1,세븐일레븐 울산동진점,울산,동구,울산 동구 동진로 4 1층 편의점,자동,35.486687,129.42559,13110058
1215,1,동탄복권방,경기,화성시,경기 화성시 동탄순환대로 702 성산타워 B동 101호,자동,37.20738,127.11096,14120148
1215,1,씨유 포천인생역전점,경기,포천시,경기 포천시 호국로 2538,자동,37.970791,127.24974,14140299
1215,1,내츄럴하우스복권판매점,경기,평택시,경기 평택시 중앙로 1 1층 상가,자동,36.995638,127.08359,14100788
1215,1,복권전문점,경기,시흥시,경기 시흥시 중심상가로 323,자동,37.337161,126.74827,14130128
1215,1,불티나,강원,춘천시,강원 춘천시 후석로462번길 94-1 1층,반자동,37.890952,127.75197,14200037
1215,1,독천 로또,전남,영암군,전남 영암군 영산로 27 1층,수동,34.725683,126.56768,14640138
1215,1,독천 로또,전남,영암군,전남 영암군 영산로 27 1층,수동,34.725683,126.56768,14640138
1215,1,왕릉복권,경북,고령군,경북 고령군 왕릉로 102 1층  복권방,자동,35.72866,128.26713,14740075
1215,1,꿈의가게,경남,김해시,경남 김해시 계동로 220 102호 복권판매점,자동,35.190318,128.80217,14810062
1215,1,네잎크로버복권방,제주,서귀포시,제주 서귀포시 고성오조로 9,수동,33.444733,126.91331,14940063
1216,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),수동,37.482063,127.015788,51100000
1216,1,정안 복권방,서울,노원구,서울 노원구 동일로 1308 정안프라자 102호 일부,자동,37.645978,127.06416,11140506
1216,1,돈방석,인천,남동구,인천 남동구 남동대로765번길 26,자동,37.451057,126.70621,12840479
1216,1,우리들공업탑점,울산,남구,울산 남구 수암로 21,자동,35.531948,129.31055,13100068
1216,1,부자상회,경기,이천시,경기 이천시 사동로 128 복권방,수동,37.240299,127.49646,14130165
1216,1,부자상회,경기,이천시,경기 이천시 사동로 128 복권방,수동,37.240299,127.49646,14130165
1216,1,부자상회,경기,이천시,경기 이천시 사동로 128 복권방,수동,37.240299,127.49646,14130165
1216,1,서울로또,경기,의정부시,경기 의정부시 신흥로 93,자동,37.724429,127.04356,14110308
1216,1,양평 대명점,경기,양평군,경기 양평군 신내길7번길 48 1층 세븐일레븐,자동,37.468352,127.53203,14141863
1216,1,153나눔로또편의점,경기,성남시 분당구,경기 성남시 분당구 황새울로360번길 35 2층 231호,자동,37.384919,127.124647,14120032
1216,1,카베,경기,부천시,경기 부천시 부일로221번길 26 삼원타운1층-120,자동,37.489511,126.75511,14100780
1216,1,오창중앙복권,충북,청주시 청원구,충북 청주시 청원구 중심상업로 47 103호,반자동,36.715075,127.428939,14310034
1216,1,원호대박복권,경북,구미시,경북 구미시 문장로25길 7 GS25구미원호점,수동,36.151475,128.32924,14740035
1216,1,지에스(GS)25 진동에이스점,경남,창원시 마산합포구,경남 창원시 마산합포구 신서촌1길 49,자동,35.116007,128.4864,14840241
1217,1,굿럭커피,서울,은평구,서울 은평구 불광천길 536,자동,37.597912,126.91639,11141855
1217,1,드림스튜디오,서울,은평구,서울 은평구 서오릉로 160 1층,수동,37.612446,126.91567,11101428
1217,1,24시슈퍼,인천,부평구,인천 부평구 열우물로 111-1,자동,37.476189,126.69539,12800128
1217,1,복권나라,광주,북구,광주 북구 동문대로134번길 5,자동,35.174728,126.92705,12900158
1217,1,해피+24시편의점,광주,북구,광주 북구 하서로 330,자동,35.20473,126.8738,12900103
1217,1,복권명당,대전,서구,대전 서구 만년남로3번길 164,자동,36.366496,127.37304,13000174
1217,1,대전우표사,대전,동구,대전 동구 중앙로204번길 16-1,자동,36.329992,127.432,13000156
1217,1,대박로또점,경기,화성시,경기 화성시 발안로 101 108호,수동,37.131821,126.92161,14141027
1217,1,평택포승점로또,경기,평택시,경기 평택시 여술로 24 CU편의점 내,자동,36.988089,126.84539,14110663
1217,1,복권백화점,경기,파주시,경기 파주시 평화로 70,자동,37.763647,126.76994,14100195
1217,1,북부슈퍼,경기,의정부시,경기 의정부시 가능로125번길 22,자동,37.74798,127.04481,14100389
1217,1,한국슈퍼,경기,부천시,경기 부천시 원종로35번길 24 한울빌리지 상가101호,자동,37.525096,126.80414,14100410
1217,1,로또복권,경북,김천시,경북 김천시 신음새동네길 13,자동,36.134779,128.1185,14710110
1217,1,땅땅낚시,경남,거제시,경남 거제시 거제남서로 3172,자동,34.830503,128.60357,14840678
1218,1,꿈이있는 로또점(복권판매점),서울,은평구,서울 은평구 통일로 699 1층,자동,37.60838,126.93146,11140694
1218,1,웨이스탑(전농점),서울,동대문구,서울 동대문구 전농로 129,수동,37.5765,127.05752,11190173
1218,1,행운복권방,서울,도봉구,서울 도봉구 노해로63길 79 우림빌딩 112호,자동,37.653081,127.0463,11110574
1218,1,돈벼락맞는곳 부산서면점,부산,부산진구,부산 부산진구 서전로 18-1 1층,자동,35.157588,129.06167,12690019
1218,1,돈벼락복권방,대구,북구,대구 북구 동변로 82-1 1층,수동,35.920703,128.60379,12790032
1218,1,복권명당(서부점),대구,달서구,대구 달서구 월배로 452,자동,35.833618,128.55478,12700079
1218,1,골든벨 복권판매점,인천,미추홀구,인천 미추홀구 경인로 372 1층 (아인병원 상가 1043호),자동,37.458184,126.68125,12840505
1218,1,복권맛집,경기,포천시,경기 포천시 부흥로 409,자동,37.805984,127.15953,14142749
1218,1,황금복권판매점,경기,양주시,경기 양주시 부흥로 994,자동,37.806817,126.99815,14140861
1218,1,로또복권편의점,경기,수원시 권선구,경기 수원시 권선구 세류로 51 1층,자동,37.26388,127.00765,14140005
1218,1,로또복권방,경기,성남시 분당구,경기 성남시 분당구 대왕판교로 660 1층 136호,반자동,37.400686,127.106966,14140390
1218,1,다들복권방,경기,부천시,경기 부천시 고리울로 51 고강빌딩1층,자동,37.527365,126.82165,14100779
1218,1,오남 로또택배,경기,남양주시,경기 남양주시 진건오남로 814 B동 1층 5호,자동,37.699301,127.20233,14140136
1218,1,지바,경기,광명시,경기 광명시 금당로 36 1층 118호,자동,37.45919,126.88237,14141998
1218,1,대관령복권방,강원,평창군,강원 평창군 대관령로 74-4 1층 B호,자동,37.673062,128.70435,14240166
1218,1,복권나라,전북,군산시,전북 군산시 번영로 891,자동,35.946863,126.81047,14590011
1218,1,필승로또복권판매점,경북,상주시,경북 상주시 왕산로 349 1층,자동,36.420973,128.16158,14740272
1218,1,복권판매점,경남,고성군,경남 고성군 남포로 62 2동 101호(덕성아파트),자동,34.968614,128.32051,14840138
1219,1,가판대20호,서울,송파구,서울 송파구 송파대로 365 석촌농협앞가판대20호,자동,37.500406,127.111049,11101653
1219,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),자동,37.482063,127.015788,51100000
1219,1,오케이상사,서울,서초구,서울 서초구 신반포로 176 센트럴시티내100호매점,자동,37.505552,127.003566,11141739
1219,1,로또복권판매소,서울,마포구,서울 마포구 마포대로 44 진도빌딩앞,자동,37.539976,126.94709,11101103
1219,1,요기어때,부산,해운대구,부산 해운대구 우동2로 15,자동,35.165986,129.16026,12640211
1219,1,행복드림로또판매점,인천,강화군,인천 강화군 중앙로 68 1층 101-1호 하나로마트,자동,37.73781,126.48701,12840203
1219,1,노다지복권방백운점,광주,남구,광주 남구 서문대로 827 봉선주월대라수어썸브릿지상가동107호,자동,35.131968,126.900178,12900017
1219,1,순살로복권,경기,의왕시,경기 의왕시 내손중앙로 43 서광상가 14호,자동,37.386791,126.9804,14110465
1219,1,아이지에이마트 동명사랑점,경기,안산시 단원구,경기 안산시 단원구 선부광장북로 36 113호,자동,37.33855,126.81117,14141397
1219,1,로또명당 풍세산단점,충남,천안시 동남구,충남 천안시 동남구 돈마루1길 167-14 2동 101호,자동,36.732662,127.09635,14440367
1219,1,성심상회,경북,포항시 북구,경북 포항시 북구 불종로 78,수동,36.038145,129.368,14700072
1219,1,천하명당복권,제주,서귀포시,제주 서귀포시 동문로 38,수동,33.250336,126.56458,14900003
1220,1,스파,서울,노원구,서울 노원구 동일로 1493 주공10단지종합상가111,반자동,37.661671,127.05789,11100773
1220,1,서재강변로또,대구,달성군,대구 달성군 서재로 172,자동,35.878706,128.497475,12700295
1220,1,황금복권방,인천,연수구,인천 연수구 컨벤시아대로 81 송도동 드림시티 113-2호,자동,37.394943,126.65016,12830009
1220,1,우리복권,인천,남동구,인천 남동구 논고개로123번길 17 109호,자동,37.401684,126.72308,12810141
1220,1,또로또,울산,남구,울산 남구 신정로68번길 47 1층 신화부동산,자동,35.539259,129.3261,13140001
1220,1,봉담복자리복권과편의점,경기,화성시,경기 화성시 삼천병마로 1276,수동,37.219674,126.9488,14190167
1220,1,황금복권마트,경기,이천시,경기 이천시 증신로325번길 5 1층,자동,37.299417,127.43798,14110126
1220,1,도원로또방,경기,시흥시,경기 시흥시 은계중앙로 65 상가동 제1층 제1호,수동,37.43513,126.800983,14142191
1220,1,한아름 복권,경기,김포시,경기 김포시 장차로 19 102호,자동,37.60372,126.77057,14140641
1220,1,바다 복권판매점,충북,청주시 청원구,충북 청주시 청원구 직지대로 855,자동,36.649758,127.485124,14340357
1220,1,세븐복권,충북,증평군,충북 증평군 초중6길 19 1층(세븐일레븐 내),자동,36.776863,127.569044,14340295
1220,1,로또 계룡에스파,충남,계룡시,충남 계룡시 대실남북3길 16 계룡 한라비발디센트럴 상가 5호,반자동,36.265475,127.25871,14440215
1220,1,로또복권보성점,경북,포항시 북구,경북 포항시 북구 용흥로 126 보성아파트상가101호,자동,36.039135,129.3482,14710103
1220,1,로또명당,경북,의성군,경북 의성군 중앙길 10-1 1층,자동,36.345303,128.69848,14740208
1221,1,복권나라,서울,성동구,서울 성동구 용답중앙15길 12-1 1층,자동,37.564452,127.05385,11190007
1221,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),수동,37.482063,127.015788,51100000
1221,1,세명복권,서울,마포구,서울 마포구 월드컵북로7길 26 1호,자동,37.557988,126.91659,11110583
1221,1,하나로슈퍼,서울,동대문구,서울 동대문구 고산자로 484,자동,37.582774,127.03883,11100524
1221,1,행운당,서울,노원구,서울 노원구 노해로 506 바상가동 106호,자동,37.654826,127.0642,11141175
1221,1,복권방,부산,사하구,부산 사하구 장림번영로 25,자동,35.080979,128.96818,12600063
1221,1,천하명당복권,대구,북구,대구 북구 칠곡중앙대로 545,자동,35.944288,128.55065,12700075
1221,1,명동럭키로또,인천,연수구,인천 연수구 경원대로483번길 6 103호,자동,37.427527,126.69848,12800212
1221,1,광주도서유통,광주,남구,광주 남구 봉선1로 79,자동,35.128153,126.913888,12900121
1221,1,까치로또판매점,대전,서구,대전 서구 계백로 1437,자동,36.313603,127.38079,13040116
1221,1,민복권,경기,동두천시,경기 동두천시 지행로 96-14 1층(지행동),자동,37.892297,127.0587,14141737
1221,1,행운복권방,경기,김포시,경기 김포시 김포대로 1764 누산마트내,자동,37.670371,126.64414,14110187
1221,1,흥건슈퍼,전북,전주시 완산구,전북 전주시 완산구 거마평로 25 흥건슈퍼,반자동,35.794404,127.115781,14500087
1221,1,완산로또방,경북,영천시,경북 영천시 대경로 1260,자동,35.934788,128.87108,14740203
1221,1,하프타임 함안산인점,경남,함안군,경남 함안군 외동길 3 1층 편의점내,수동,35.293234,128.43189,14840254
1221,1,스마일,경남,양산시,경남 양산시 북안남4길 2 복권판매점,자동,35.345411,129.03838,14840320
1222,1,가판14호,서울,중구,서울 중구 퇴계로 37,자동,37.557811,126.9768,11100920
1222,1,월드24시,서울,은평구,서울 은평구 통일로 855-15,자동,37.619245,126.91978,11100434
1222,1,로또킹,서울,영등포구,서울 영등포구 영중로 2 1층(영등포동3가),자동,37.516741,126.90673,11100959
1222,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),수동,37.482063,127.015788,51100000
1222,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),자동,37.482063,127.015788,51100000
1222,1,보경식품,서울,강북구,서울 강북구 도봉로 211 1층,자동,37.627505,127.02541,11100285
1222,1,복권방,서울,강동구,서울 강동구 천호대로176길 10-3,수동,37.53384,127.13607,11100226
1222,1,명문슈퍼,부산,북구,부산 북구 만덕대로 82,수동,35.212014,129.01377,12690051
1222,1,오천억복권방,광주,서구,광주 서구 상무대로 1087,자동,35.152922,126.88072,12900033
1222,1,로또명당 황금돼지,대전,중구,대전 중구 계백로 1691-10,자동,36.321576,127.40743,13040059
1222,1,제우스테크,대전,서구,대전 서구 원도안로 30,자동,36.306779,127.34865,13000175
1222,1,세븐일레븐 안산역점,경기,안산시 단원구,경기 안산시 단원구 중앙대로 457 102호,자동,37.328218,126.78998,14110416
1222,1,로또유통,경기,안산시 단원구,경기 안산시 단원구 광덕2로 193-3 광장타운1층108호,자동,37.310028,126.83185,14110426
1222,1,금곡로,경기,수원시 권선구,경기 수원시 권선구 금곡로197번길 18-23 105호(금곡동 해피라움블루),수동,37.275054,126.95274,14140768
1222,1,한국슈퍼,경기,부천시,경기 부천시 원종로35번길 24 한울빌리지 상가101호,자동,37.525096,126.80414,14100410
1222,1,돈벼락,경기,군포시,경기 군포시 금당로 112 101호(당동),반자동,37.355865,126.94331,14140618
1222,1,노란공인중개사사무소,충북,청주시 흥덕구,충북 청주시 흥덕구 서부로 1093 공인중개사사무실,자동,36.609766,127.42308,14340246
1222,1,대박복권 성점점,충남,천안시 서북구,충남 천안시 서북구 성정로 89 1층,자동,36.81382,127.13996,14440485
1222,1,춘향로또,전북,남원시,전북 남원시 동림로 102-1,자동,35.417075,127.38492,14510022
1222,1,남창 복권방(선미),전남,해남군,전남 해남군 볼무당길 16 1층,수동,34.406327,126.62891,14640151
1222,1,희망전파사,전남,해남군,전남 해남군 중앙2로 133 희망전파사,수동,34.566677,126.59537,14640014
1222,1,추섬로또,전남,완도군,전남 완도군 개포로145번길 44-4 제2호,수동,34.322788,126.74253,14640182
1222,1,성화복권방,전남,완도군,전남 완도군 개포로114번길 20-3 성화슈퍼,수동,34.317293,126.74413,14640207
1222,1,목화휴게소,경남,사천시,경남 사천시 사천대로 912,자동,35.001748,128.05415,14810122
1223,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),자동,37.482063,127.015788,51100000
1223,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),자동,37.482063,127.015788,51100000
1223,1,가판대,서울,도봉구,서울 도봉구 마들로 859-19 도봉산역 1번출구앞 가판대,자동,37.685693,127.04937,11100945
1223,1,로또복권,부산,사하구,부산 사하구 낙동대로 327-1 1층복권방,자동,35.100042,128.98119,12610002
1223,1,럭키,부산,북구,부산 북구 시랑로 137,자동,35.19547,129.01039,12640023
1223,1,메트로센터점,대구,중구,대구 중구 달구벌대로 지하 2100 메트로센터C412호,자동,35.865008,128.59372,12700323
1223,1,일등복권편의점,대구,달서구,대구 달서구 대명천로 220 1층,자동,35.842204,128.53619,12710129
1223,1,한마음병원앞버스매표소,인천,계양구,인천 계양구 계양대로 53,자동,37.528579,126.72211,12800190
1223,1,한꿈복권방,울산,중구,울산 중구 번영로 586,자동,35.568772,129.34587,13100057
1223,1,하남시청 세븐일레븐 로또,경기,하남시,경기 하남시 대청로 15 103호 세븐일레븐 편의점,자동,37.540579,127.21392,14130139
1223,1,씨유 팽성공원,경기,평택시,경기 평택시 안정순환로 275 1층 CU편의점 내,수동,36.959307,127.05164,14120132
1223,1,대운상사,경기,남양주시,경기 남양주시 장현로 178 장현리 229-4외 1필지 주2동 106호,자동,37.723409,127.18993,14141164
1223,1,행운로또방,강원,화천군,강원 화천군 상승로 46 1층,자동,38.104864,127.70453,14240131
1223,1,로또판매점,충북,음성군,충북 음성군 신내로 443 거성모터스 1층,수동,36.976542,127.529289,14310068
1223,1,행운드림복권,경북,안동시,경북 안동시 경동로 465,수동,36.567175,128.70996,14740278
1223,1,황금로또명당,경남,양산시,경남 양산시 덕계로 101,수동,35.376336,129.15309,14840721
1224,1,가로판매점,서울,용산구,서울 용산구 원효로 166 황제노래방 입구 앞 가판,자동,37.535027,126.96148,11101052
1224,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),자동,37.482063,127.015788,51100000
1224,1,토큰박스,서울,동작구,서울 동작구 흑석로 106-5 가판점,자동,37.507879,126.961438,11101133
1224,1,노다지 노원역점 복권방,서울,노원구,서울 노원구 상계로 78,자동,37.656228,127.06375,11100138
1224,1,마곡점빵,서울,강서구,서울 강서구 마곡서1로 100 603동 상가 107호,자동,37.565112,126.81996,11141966
1224,1,복권판매점 명지국제신도시점,부산,강서구,부산 강서구 명지국제2로 80 비주거시설동1층 54호,자동,35.098497,128.90872,12640079
1224,1,복권전문점,인천,부평구,인천 부평구 원적로 437,자동,37.503708,126.71512,12800069
1224,1,365대박찬스,경기,양주시,경기 양주시 고읍남로 6-14 광사동 제이프라자,자동,37.795923,127.07915,14140863
1224,1,로또복권방,경기,시흥시,경기 시흥시 은계로338번길 56 1층,자동,37.450322,126.79588,14110081
1224,1,웅진,경기,수원시 영통구,경기 수원시 영통구 효원로 393 101호(매탄동 밀래니엄프라자),자동,37.259116,127.04469,14100768
1224,1,미니슈퍼,경기,고양시 덕양구,경기 고양시 덕양구 동헌로1번길 4,수동,37.705035,126.85792,14110488
1224,1,복권나라,경북,포항시 북구,경북 포항시 북구 장량로140번길 9,자동,36.08079,129.39602,14790045
1225,1,무지개로또,서울,중구,서울 중구 다산로33길 13 1층,자동,37.562323,127.01404,11141504
1225,1,인터넷 복권판매사이트,서울,서초구,동행복권(dhlottery.co.kr),자동,37.482063,127.015788,51100000
1225,1,행운복권방,서울,금천구,서울 금천구 가산디지털1로 168 A동 103호,자동,37.47999,126.88259,11130027
1225,1,한솔복권&마트,인천,미추홀구,인천 미추홀구 경인로 384 1층 1호,자동,37.458145,126.68256,12800042
1225,1,복돼지복권방,경기,화성시,경기 화성시 3.1만세로 43,자동,37.082827,126.81873,14110478
1225,1,행운의집,경기,오산시,경기 오산시 오산로190번길 37 1층,자동,37.14412,127.07279,14143018
1225,1,로또명당,경기,시흥시,경기 시흥시 신현로 21-1 101호,자동,37.407069,126.7871,14110093
1225,1,월산리주고받는로또,경기,남양주시,경기 남양주시 경춘로 2244 1층 CU내,자동,37.655907,127.33679,14140363
1225,1,만복편의점,충북,청주시 흥덕구,충북 청주시 흥덕구 1순환로 595,자동,36.640272,127.46084,14310001
